Utility_Number,Utility_Name,State_FIPS,State_Name,Total_Sales_MWh,BA_Code,BA_Number,BA_Long_Name,BA_Short_Name
3249,"Central Hudson Gas & Elec Corp",36000,New York,2277483,34,13501,"New York Independent System Operator",NYIS
3250,"Central Electric Membership Corp. - (NC)",37000,North Carolina,442133,10,3046,"Duke Energy Progress East",CPLE
3264,"Central Lincoln People's Ut Dt",41000,Oregon,1296364,6,1738,"Bonneville Power Administration - Transmission",BPAT
3265,"Cleco Power LLC",22000,Louisiana,8909074,28,56669,"Midcontinent Independent System Operator",MISO
3266,"Central Maine Power Co",23000,Maine,4725005,24,13434,"ISO New England Inc.",ISNE
3266,"Central Maine Power Co",23000,Maine,5139829,24,13434,"ISO New England Inc.",ISNE
3268,"Central Missouri Elec Coop Inc",29000,Missouri,333194,1,924,"Associated Electric Cooperative, Inc.",AECI
3273,"Central New Mexico El Coop, Inc",35000,New Mexico,222086,40,15473,"Public Service Co. of New Mexico",PNM
3282,"Central Texas Elec Coop, Inc",48000,Texas,656377,14,5723,"Electric Reliability Council of Texas",ERCO
3287,"Central Valley Elec Coop, Inc",35000,New Mexico,849924,51,59504,"Southwest Power Pool",SWPP
3291,"Central Virginia Electric Coop",51000,Virginia,738156,39,14725,"PJM Interconnection, LLC",PJM
3293,"Central Wisconsin Elec Coop",55000,Wisconsin,104591,28,56669,"Midcontinent Independent System Operator",MISO
3295,"City of Centralia - (WA)",53000,Washington,260526,6,1738,"Bonneville Power Administration - Transmission",BPAT
3314,"Chariton Valley Elec Coop, Inc",19000,Iowa,100205,1,924,"Associated Electric Cooperative, Inc.",AECI
3315,"Charles Mix Electric Assn, Inc",46000,South Dakota,65013,51,59504,"Southwest Power Pool",SWPP
3329,"Borough of Chambersburg",42000,Pennsylvania,317160,39,14725,"PJM Interconnection, LLC",PJM
3355,"City of Chanute",20000,Kansas,287210,51,59504,"Southwest Power Pool",SWPP
3400,"City of Chaska - (MN)",27000,Minnesota,371632,28,56669,"Midcontinent Independent System Operator",MISO
3408,"City of Chattanooga - (TN)",13000,Georgia,206739,57,18642,"Tennessee Valley Authority",TVA
3408,"City of Chattanooga - (TN)",47000,Tennessee,5644913,57,18642,"Tennessee Valley Authority",TVA
3413,"PUD No 1 of Chelan County",53000,Washington,1635017,8,3413,"PUD No. 1 of Chelan County",CHPD
3420,"City of Cheney - (WA)",53000,Washington,139677,3,20169,"Avista Corporation",AVA
3426,"Cherokee Electric Coop",1000,Alabama,529639,57,18642,"Tennessee Valley Authority",TVA
3435,"Cherry-Todd Electric Coop, Inc",31000,Nebraska,26928,51,59504,"Southwest Power Pool",SWPP
3435,"Cherry-Todd Electric Coop, Inc",46000,South Dakota,107593,51,59504,"Southwest Power Pool",SWPP
3436,"Cherryland Electric Coop Inc",26000,Michigan,407445,28,56669,"Midcontinent Independent System Operator",MISO
3461,"Cheyenne Light Fuel & Power d/b/a Black",56000,Wyoming,1621184,58,28503,"Western Area Power Administration - Rocky Mountain Region",WACM
3470,"Cherokee County Elec Coop Assn",48000,Texas,406892,14,5723,"Electric Reliability Council of Texas",ERCO
3475,"City of Chickamauga",13000,Georgia,26548,57,18642,"Tennessee Valley Authority",TVA
3477,"City of Chicopee - (MA)",25000,Massachusetts,475088,24,13434,"ISO New England Inc.",ISNE
3478,"Cimarron Electric Coop",40000,Oklahoma,511066,51,59504,"Southwest Power Pool",SWPP
3486,"Chillicothe Municipal Utils",29000,Missouri,102889,51,59504,"Southwest Power Pool",SWPP
3495,"Chimney Rock Public Power Dist",31000,Nebraska,51737,58,28503,"Western Area Power Administration - Rocky Mountain Region",WACM
3498,"Chippewa Valley Electric Coop",55000,Wisconsin,104671,28,56669,"Midcontinent Independent System Operator",MISO
3502,"Choctawhatche Elec Coop, Inc",12000,Florida,895036,61,189,"PowerSouth Energy Cooperative",AEC
3503,"Choptank Electric Cooperative, Inc",24000,Maryland,1050630,39,14725,"PJM Interconnection, LLC",PJM
3522,"Chugach Electric Assn Inc",2000,Alaska,1072957,7,3522,"Chugach Electric Association, Inc.",CEA
3527,"Choctaw Electric Coop Inc",40000,Oklahoma,479014,51,59504,"Southwest Power Pool",SWPP
3542,"Duke Energy Ohio Inc",39000,Ohio,4123524,39,14725,"PJM Interconnection, LLC",PJM
3542,"Duke Energy Ohio Inc",39000,Ohio,16563540,39,14725,"PJM Interconnection, LLC",PJM
3597,"Citizens Electric Co - (PA)",42000,Pennsylvania,128084,39,14725,"PJM Interconnection, LLC",PJM
3597,"Citizens Electric Co - (PA)",42000,Pennsylvania,49922,39,14725,"PJM Interconnection, LLC",PJM
3600,"Citizens Electric Corporation - (MO)",29000,Missouri,1691449,28,56669,"Midcontinent Independent System Operator",MISO
3634,"City of Nixa - (MO)",29000,Missouri,158710,51,59504,"Southwest Power Pool",SWPP
3641,"Claiborne Electric Coop, Inc",22000,Louisiana,662992,28,56669,"Midcontinent Independent System Operator",MISO
3644,"PUD No 1 of Clallam County",53000,Washington,632220,6,1738,"Bonneville Power Administration - Transmission",BPAT
3647,"City of Claremore",40000,Oklahoma,281090,51,59504,"Southwest Power Pool",SWPP
3660,"PUD No 1 of Clark County - (WA)",53000,Washington,4465033,6,1738,"Bonneville Power Administration - Transmission",BPAT
3687,"Clark Energy Coop Inc - (KY)",21000,Kentucky,449051,39,14725,"PJM Interconnection, LLC",PJM
3701,"Clark Electric Coop - (WI)",55000,Wisconsin,197835,28,56669,"Midcontinent Independent System Operator",MISO
3702,"Clarksdale Public Utilities",28000,Mississippi,125592,28,56669,"Midcontinent Independent System Operator",MISO
3704,"City of Clarksville - (TN)",47000,Tennessee,1622548,57,18642,"Tennessee Valley Authority",TVA
3705,"Clarksville Light & Water Co",5000,Arkansas,240328,51,59504,"Southwest Power Pool",SWPP
3710,"City of Clay Center - (KS)",20000,Kansas,46917,51,59504,"Southwest Power Pool",SWPP
3712,"Clay County Electric Coop Corp",5000,Arkansas,280866,28,56669,"Midcontinent Independent System Operator",MISO
3712,"Clay County Electric Coop Corp",29000,Missouri,646,28,56669,"Midcontinent Independent System Operator",MISO
3716,"Clay-Union Electric Corp",46000,South Dakota,76754,51,59504,"Southwest Power Pool",SWPP
3722,"Clarke Electric Coop Inc - (IA)",19000,Iowa,111005,28,56669,"Midcontinent Independent System Operator",MISO
3731,"Town of Clayton",37000,North Carolina,113612,10,3046,"Duke Energy Progress East",CPLE
3732,"Town of Clayton",10000,Delaware,20332,39,14725,"PJM Interconnection, LLC",PJM
3739,"Clearwater Power Company",16000,Idaho,166312,3,20169,"Avista Corporation",AVA
3739,"Clearwater Power Company",41000,Oregon,1884,6,1738,"Bonneville Power Administration - Transmission",BPAT
3739,"Clearwater Power Company",53000,Washington,20957,3,20169,"Avista Corporation",AVA
3755,"Cleveland Electric Illum Co",39000,Ohio,2141413,39,14725,"PJM Interconnection, LLC",PJM
3755,"Cleveland Electric Illum Co",39000,Ohio,16664694,39,14725,"PJM Interconnection, LLC",PJM
3757,"Clay Electric Cooperative, Inc",12000,Florida,3316392,46,21554,"Seminole Electric Cooperative",SEC
3758,"City of Cleveland - (TN)",47000,Tennessee,1061562,57,18642,"Tennessee Valley Authority",TVA
3762,"City of Cleveland - (OH)",39000,Ohio,1657525,39,14725,"PJM Interconnection, LLC",PJM
3764,"Clearwater-Polk Elec Coop Inc",27000,Minnesota,74121,28,56669,"Midcontinent Independent System Operator",MISO
3774,"City of Clewiston",12000,Florida,99419,16,6455,"Duke Energy Florida",FPC
3804,"Clinton Combined Utility Sys",45000,South Carolina,105536,12,5416,"Duke Energy Carolinas",DUK
3806,"Clinton County Elec Coop, Inc",17000,Illinois,147184,28,56669,"Midcontinent Independent System Operator",MISO
3812,"City of Clinton - (TN)",47000,Tennessee,821666,57,18642,"Tennessee Valley Authority",TVA
3814,"City of Clintonville - (WI)",55000,Wisconsin,125103,28,56669,"Midcontinent Independent System Operator",MISO
3824,"Clyde Light & Power",39000,Ohio,216402,39,14725,"PJM Interconnection, LLC",PJM
3828,"Cloverland Electric Co-op",26000,Michigan,719372,28,56669,"Midcontinent Independent System Operator",MISO
3839,"Coahoma Electric Power Assn",28000,Mississippi,174545,28,56669,"Midcontinent Independent System Operator",MISO
3841,"Coast Electric Power Assn",28000,Mississippi,1801877,48,18195,"Southern Company Services, Inc. - Transmission",SOCO
3843,"Coastal Electric Member Corp",13000,Georgia,523862,48,18195,"Southern Company Services, Inc. - Transmission",SOCO
3844,"Coastal Electric Coop, Inc",45000,South Carolina,183454,43,17543,"South Carolina Public Service Authority",SC
3850,"Codington-Clark Elec Coop, Inc",46000,South Dakota,128032,51,59504,"Southwest Power Pool",SWPP
3855,"Columbia Power System",47000,Tennessee,677759,57,18642,"Tennessee Valley Authority",TVA
3881,"City of Cody",56000,Wyoming,113811,58,28503,"Western Area Power Administration - Rocky Mountain Region",WACM
3892,"City of Coffeyville - (KS)",20000,Kansas,741911,51,59504,"Southwest Power Pool",SWPP
3913,"City of Colby - (KS)",20000,Kansas,59750,51,59504,"Southwest Power Pool",SWPP
3915,"Coldwater Board of Public Util",26000,Michigan,508259,28,56669,"Midcontinent Independent System Operator",MISO
3916,"Cobb Electric Membership Corp",13000,Georgia,4114266,48,18195,"Southern Company Services, Inc. - Transmission",SOCO
3931,"Coles-Moultrie Electric Coop",17000,Illinois,209432,28,56669,"Midcontinent Independent System Operator",MISO
3938,"Coleman County Elec Coop, Inc",48000,Texas,128003,14,5723,"Electric Reliability Council of Texas",ERCO
3939,"City of College Park - (GA)",13000,Georgia,286499,48,18195,"Southern Company Services, Inc. - Transmission",SOCO
3940,"City of College Station - (TX)",48000,Texas,862874,14,5723,"Electric Reliability Council of Texas",ERCO
3989,"City of Colorado Springs - (CO)",8000,Colorado,4601091,58,28503,"Western Area Power Administration - Rocky Mountain Region",WACM
3991,"CMS Energy Resource Management",26000,Michigan,176076,28,56669,"Midcontinent Independent System Operator",MISO
4003,"City of Colton - (CA)",6000,California,357171,9,2775,"California Independent System Operator",CISO
4005,"Columbia Basin Elec Cooperative, Inc",41000,Oregon,108960,6,1738,"Bonneville Power Administration - Transmission",BPAT
4007,"City of Columbia City - (IN)",18000,Indiana,103505,39,14725,"PJM Interconnection, LLC",PJM
4008,"Columbia Power Coop Assn Inc",41000,Oregon,23378,6,1738,"Bonneville Power Administration - Transmission",BPAT
4040,"Calhoun County Elec Coop Assn",19000,Iowa,35659,28,56669,"Midcontinent Independent System Operator",MISO
4041,"Columbia Rural Elec Assn, Inc",41000,Oregon,5195,6,1738,"Bonneville Power Administration - Transmission",BPAT
4041,"Columbia Rural Elec Assn, Inc",53000,Washington,333474,6,1738,"Bonneville Power Administration - Transmission",BPAT
4045,"City of Columbia - (MO)",29000,Missouri,1196413,28,56669,"Midcontinent Independent System Operator",MISO
4063,"Co-Mo Electric Coop Inc",29000,Missouri,474415,1,924,"Associated Electric Cooperative, Inc.",AECI
4065,"City of Columbus - (OH)",39000,Ohio,832480,39,14725,"PJM Interconnection, LLC",PJM
4068,"City of Columbus - (MS)",28000,Mississippi,385907,57,18642,"Tennessee Valley Authority",TVA
4071,"Columbus Electric Coop, Inc",4000,Arizona,6905,40,15473,"Public Service Co. of New Mexico",PNM
4071,"Columbus Electric Coop, Inc",35000,New Mexico,91916,40,15473,"Public Service Co. of New Mexico",PNM
4073,"City of Columbus - (WI)",55000,Wisconsin,77709,28,56669,"Midcontinent Independent System Operator",MISO
4100,"Commerce Energy, Inc.",6000,California,463615,9,2775,"California Independent System Operator",CISO
4100,"Commerce Energy, Inc.",10000,Delaware,61721,39,14725,"PJM Interconnection, LLC",PJM
4100,"Commerce Energy, Inc.",17000,Illinois,351178,39,14725,"PJM Interconnection, LLC",PJM
4100,"Commerce Energy, Inc.",24000,Maryland,219725,39,14725,"PJM Interconnection, LLC",PJM
4100,"Commerce Energy, Inc.",26000,Michigan,7318,28,56669,"Midcontinent Independent System Operator",MISO
4100,"Commerce Energy, Inc.",34000,New Jersey,37993,39,14725,"PJM Interconnection, LLC",PJM
4100,"Commerce Energy, Inc.",39000,Ohio,324437,39,14725,"PJM Interconnection, LLC",PJM
4100,"Commerce Energy, Inc.",42000,Pennsylvania,138360,39,14725,"PJM Interconnection, LLC",PJM
4110,"Commonwealth Edison Co",17000,Illinois,27783412,39,14725,"PJM Interconnection, LLC",PJM
4110,"Commonwealth Edison Co",17000,Illinois,61656518,39,14725,"PJM Interconnection, LLC",PJM
4117,"Community Electric Coop",51000,Virginia,212501,39,14725,"PJM Interconnection, LLC",PJM
4146,"Concho Valley Elec Coop Inc",48000,Texas,424960,14,5723,"Electric Reliability Council of Texas",ERCO
4147,"Town of Concord - (MA)",25000,Massachusetts,172358,24,13434,"ISO New England Inc.",ISNE
4150,"City of Concord - (NC)",37000,North Carolina,955679,12,5416,"Duke Energy Carolinas",DUK
4153,"Concordia Electric Coop, Inc",22000,Louisiana,212865,28,56669,"Midcontinent Independent System Operator",MISO
4160,"Callaway Electric Cooperative",29000,Missouri,236422,1,924,"Associated Electric Cooperative, Inc.",AECI
4176,"Connecticut Light & Power Co",9000,Connecticut,9719310,24,13434,"ISO New England Inc.",ISNE
4176,"Connecticut Light & Power Co",9000,Connecticut,11747959,24,13434,"ISO New England Inc.",ISNE
4226,"Consolidated Edison Co-NY Inc",36000,New York,20452223,34,13501,"New York Independent System Operator",NYIS
4226,"Consolidated Edison Co-NY Inc",36000,New York,36379887,34,13501,"New York Independent System Operator",NYIS
4237,"Consolidated Electric Coop",29000,Missouri,262717,1,924,"Associated Electric Cooperative, Inc.",AECI
4247,"Consolidated Water Power Co",55000,Wisconsin,1085861,28,56669,"Midcontinent Independent System Operator",MISO
4254,"Consumers Energy Co",26000,Michigan,34088752,28,56669,"Midcontinent Independent System Operator",MISO
4254,"Consumers Energy Co",26000,Michigan,3774967,28,56669,"Midcontinent Independent System Operator",MISO
4262,"Cooke County Elec Coop Assn",48000,Texas,515082,14,5723,"Electric Reliability Council of Texas",ERCO
4265,"Continental Divide El Coop Inc",35000,New Mexico,671174,40,15473,"Public Service Co. of New Mexico",PNM
4280,"Conway Corporation",5000,Arkansas,1007293,28,56669,"Midcontinent Independent System Operator",MISO
4294,"City of Cookeville - (TN)",47000,Tennessee,576058,57,18642,"Tennessee Valley Authority",TVA
4295,"Comanche County Elec Coop Assn",48000,Texas,280392,14,5723,"Electric Reliability Council of Texas",ERCO
4296,"Cookson Hills Elec Coop, Inc",40000,Oklahoma,298259,1,924,"Associated Electric Cooperative, Inc.",AECI
4317,"Coos-Curry Electric Coop, Inc",41000,Oregon,328481,6,1738,"Bonneville Power Administration - Transmission",BPAT
4327,"Coosa Valley Electric Coop Inc",1000,Alabama,312520,61,189,"PowerSouth Energy Cooperative",AEC
4329,"Copper Valley Elec Assn, Inc",2000,Alaska,83062,29,-9999,"Missing",NA
4346,"Cooperative L&P Assn Lake County",27000,Minnesota,102131,28,56669,"Midcontinent Independent System Operator",MISO
4356,"Colorado River Comm of Nevada",32000,Nevada,511497,31,13407,"Nevada Power Company",NEVP
4356,"Colorado River Comm of Nevada",32000,Nevada,664433,31,13407,"Nevada Power Company",NEVP
4362,"Corn Belt Energy Corporation",17000,Illinois,666660,28,56669,"Midcontinent Independent System Operator",MISO
4373,"Cornhusker Public Power Dist",31000,Nebraska,370771,51,59504,"Southwest Power Pool",SWPP
4390,"City of Corona - (CA)",6000,California,86984,9,2775,"California Independent System Operator",CISO
4390,"City of Corona - (CA)",6000,California,62822,9,2775,"California Independent System Operator",CISO
4401,"Cotton Electric Coop, Inc",40000,Oklahoma,766268,51,59504,"Southwest Power Pool",SWPP
4410,"Shell Energy North America (US), L.P.",6000,California,5403982,9,2775,"California Independent System Operator",CISO
4410,"Shell Energy North America (US), L.P.",32000,Nevada,1505774,31,13407,"Nevada Power Company",NEVP
4410,"Shell Energy North America (US), L.P.",41000,Oregon,166906,38,15248,"Portland General Electric",PGE
4410,"Shell Energy North America (US), L.P.",53000,Washington,1154957,42,15500,"Puget Sound Energy Inc.",PSEI
4410,"Shell Energy North America (US), L.P.",48000,Texas,231158,14,5723,"Electric Reliability Council of Texas",ERCO
4430,"Covington Electric Coop, Inc",1000,Alabama,389645,61,189,"PowerSouth Energy Cooperative",AEC
4432,"Coweta-Fayette El Member Corp",13000,Georgia,1620419,48,18195,"Southern Company Services, Inc. - Transmission",SOCO
4433,"City of Covington - (GA)",13000,Georgia,437911,48,18195,"Southern Company Services, Inc. - Transmission",SOCO
4437,"City of Covington - (TN)",47000,Tennessee,245036,57,18642,"Tennessee Valley Authority",TVA
4442,"PUD No 1 of Cowlitz County",53000,Washington,4839889,6,1738,"Bonneville Power Administration - Transmission",BPAT
4459,"Cozad Board of Public Works",31000,Nebraska,50704,51,59504,"Southwest Power Pool",SWPP
4471,"Craig-Botetourt Electric Coop",51000,Virginia,85923,39,14725,"PJM Interconnection, LLC",PJM
4471,"Craig-Botetourt Electric Coop",54000,West Virginia,2784,39,14725,"PJM Interconnection, LLC",PJM
4508,"Crawfordsville Elec, Lgt & Pwr",18000,Indiana,410953,28,56669,"Midcontinent Independent System Operator",MISO
4509,"Craighead Electric Coop Corp",5000,Arkansas,604022,28,56669,"Midcontinent Independent System Operator",MISO
4524,"Crawford Electric Coop, Inc",29000,Missouri,332254,1,924,"Associated Electric Cooperative, Inc.",AECI
4527,"City of Crete",31000,Nebraska,120170,51,59504,"Southwest Power Pool",SWPP
4538,"Crisp County Power Comm",13000,Georgia,449814,48,18195,"Southern Company Services, Inc. - Transmission",SOCO
4577,"Crow Wing Cooperative Power & Light Comp",27000,Minnesota,627649,28,56669,"Midcontinent Independent System Operator",MISO
4604,"City of Crystal Falls",26000,Michigan,16302,28,56669,"Midcontinent Independent System Operator",MISO
