Utility_Number,Utility_Name,State_FIPS,State_Name,Total_Sales_MWh,BA_Code,BA_Number,BA_Long_Name,BA_Short_Name
3226,"Central Rural Electric Cooperative, Inc",40000,Oklahoma,649085,1,924,"Associated Electric Cooperative, Inc.",AECI
3235,"City of Central City",31000,Nebraska,31826,51,59504,"Southwest Power Pool",SWPP
3236,"Central Electric Coop, Inc - (SD)",46000,South Dakota,328365,58,28503,"Western Area Power Administration - Rocky Mountain Region",WACM
3240,"Central Electric Coop Inc - (OR)",41000,Oregon,693042,6,1738,"Bonneville Power Administration - Transmission",BPAT
3245,"Central Florida Elec Coop, Inc",12000,Florida,491417,46,21554,"Seminole Electric Cooperative",SEC
3248,"Central Georgia El Member Corp",13000,Georgia,1220597,48,18195,"Southern Company Services, Inc. - Transmission",SOCO
3249,"Central Hudson Gas & Elec Corp",36000,New York,2638019,34,13501,"New York Independent System Operator",NYIS
3249,"Central Hudson Gas & Elec Corp",36000,New York,2427212,34,13501,"New York Independent System Operator",NYIS
3250,"Central Electric Membership Corp. - (NC)",37000,North Carolina,417146,10,3046,"Duke Energy Progress East",CPLE
3264,"Central Lincoln People's Ut Dt",41000,Oregon,1264640,6,1738,"Bonneville Power Administration - Transmission",BPAT
3265,"Cleco Power LLC",22000,Louisiana,8464108,28,56669,"Midcontinent Independent System Operator",MISO
3266,"Central Maine Power Co",23000,Maine,4053253,24,13434,"ISO New England Inc.",ISNE
3266,"Central Maine Power Co",23000,Maine,4950559,24,13434,"ISO New England Inc.",ISNE
3268,"Central Missouri Elec Coop Inc",29000,Missouri,310107,1,924,"Associated Electric Cooperative, Inc.",AECI
3273,"Central New Mexico El Coop, Inc",35000,New Mexico,223506,40,15473,"Public Service Co. of New Mexico",PNM
3282,"Central Texas Elec Coop, Inc",48000,Texas,531924,14,5723,"Electric Reliability Council of Texas",ERCO
3287,"Central Valley Elec Coop, Inc",35000,New Mexico,765865,51,59504,"Southwest Power Pool",SWPP
3291,"Central Virginia Electric Coop",51000,Virginia,738481,39,14725,"PJM Interconnection, LLC",PJM
3293,"Central Wisconsin Elec Coop",55000,Wisconsin,94840,28,56669,"Midcontinent Independent System Operator",MISO
3295,"City of Centralia - (WA)",53000,Washington,246027,6,1738,"Bonneville Power Administration - Transmission",BPAT
3314,"Chariton Valley Elec Coop, Inc",19000,Iowa,90900,1,924,"Associated Electric Cooperative, Inc.",AECI
3315,"Charles Mix Electric Assn, Inc",46000,South Dakota,62126,51,59504,"Southwest Power Pool",SWPP
3329,"Borough of Chambersburg",42000,Pennsylvania,312198,39,14725,"PJM Interconnection, LLC",PJM
3355,"City of Chanute",20000,Kansas,278932,51,59504,"Southwest Power Pool",SWPP
3400,"City of Chaska - (MN)",27000,Minnesota,355853,28,56669,"Midcontinent Independent System Operator",MISO
3408,"City of Chattanooga - (TN)",13000,Georgia,202767,57,18642,"Tennessee Valley Authority",TVA
3408,"City of Chattanooga - (TN)",47000,Tennessee,5404018,57,18642,"Tennessee Valley Authority",TVA
3413,"PUD No 1 of Chelan County",53000,Washington,1553909,8,3413,"PUD No. 1 of Chelan County",CHPD
3420,"City of Cheney - (WA)",53000,Washington,133283,3,20169,"Avista Corporation",AVA
3426,"Cherokee Electric Coop",1000,Alabama,502379,57,18642,"Tennessee Valley Authority",TVA
3435,"Cherry-Todd Electric Coop, Inc",31000,Nebraska,25667,51,59504,"Southwest Power Pool",SWPP
3435,"Cherry-Todd Electric Coop, Inc",46000,South Dakota,104369,51,59504,"Southwest Power Pool",SWPP
3436,"Cherryland Electric Coop Inc",26000,Michigan,387572,28,56669,"Midcontinent Independent System Operator",MISO
3461,"Cheyenne Light Fuel & Power d/b/a Black Hills Energy",56000,Wyoming,1449249,58,28503,"Western Area Power Administration - Rocky Mountain Region",WACM
3470,"Cherokee County Elec Coop Assn",48000,Texas,323362,14,5723,"Electric Reliability Council of Texas",ERCO
3475,"City of Chickamauga",13000,Georgia,26976,57,18642,"Tennessee Valley Authority",TVA
3477,"City of Chicopee - (MA)",25000,Massachusetts,459505,24,13434,"ISO New England Inc.",ISNE
3478,"Cimarron Electric Coop",40000,Oklahoma,325592,51,59504,"Southwest Power Pool",SWPP
3486,"Chillicothe Municipal Utils",29000,Missouri,99350,51,59504,"Southwest Power Pool",SWPP
3495,"Chimney Rock Public Power Dist",31000,Nebraska,49804,58,28503,"Western Area Power Administration - Rocky Mountain Region",WACM
3498,"Chippewa Valley Electric Coop",55000,Wisconsin,97923,28,56669,"Midcontinent Independent System Operator",MISO
3502,"Choctawhatche Elec Coop, Inc",12000,Florida,835460,61,189,"PowerSouth Energy Cooperative",AEC
3503,"Choptank Electric Coop, Inc",24000,Maryland,973347,39,14725,"PJM Interconnection, LLC",PJM
3522,"Chugach Electric Assn Inc",2000,Alaska,1113020,7,3522,"Chugach Electric Association, Inc.",CEA
3527,"Choctaw Electric Coop Inc",40000,Oklahoma,448180,51,59504,"Southwest Power Pool",SWPP
3542,"Duke Energy Ohio Inc",39000,Ohio,5125053,39,14725,"PJM Interconnection, LLC",PJM
3542,"Duke Energy Ohio Inc",39000,Ohio,15364593,39,14725,"PJM Interconnection, LLC",PJM
3597,"Citizens Electric Co - (PA)",42000,Pennsylvania,119422,39,14725,"PJM Interconnection, LLC",PJM
3597,"Citizens Electric Co - (PA)",42000,Pennsylvania,52443,39,14725,"PJM Interconnection, LLC",PJM
3600,"Citizens Electric Corporation - (MO)",29000,Missouri,1555071,28,56669,"Midcontinent Independent System Operator",MISO
3634,"City of Nixa - (MO)",29000,Missouri,152104,51,59504,"Southwest Power Pool",SWPP
3641,"Claiborne Electric Coop, Inc",22000,Louisiana,624568,28,56669,"Midcontinent Independent System Operator",MISO
3644,"PUD No 1 of Clallam County",53000,Washington,592002,6,1738,"Bonneville Power Administration - Transmission",BPAT
3647,"City of Claremore",40000,Oklahoma,261562,51,59504,"Southwest Power Pool",SWPP
3660,"PUD No 1 of Clark County - (WA)",53000,Washington,4328430,6,1738,"Bonneville Power Administration - Transmission",BPAT
3687,"Clark Energy Coop Inc - (KY)",21000,Kentucky,415663,39,14725,"PJM Interconnection, LLC",PJM
3701,"Clark Electric Coop - (WI)",55000,Wisconsin,186221,28,56669,"Midcontinent Independent System Operator",MISO
3702,"Clarksdale Public Utilities",28000,Mississippi,150191,28,56669,"Midcontinent Independent System Operator",MISO
3704,"City of Clarksville - (TN)",47000,Tennessee,1490764,57,18642,"Tennessee Valley Authority",TVA
3705,"Clarksville Light & Water Co",5000,Arkansas,244859,51,59504,"Southwest Power Pool",SWPP
3710,"City of Clay Center - (KS)",20000,Kansas,46010,51,59504,"Southwest Power Pool",SWPP
3712,"Clay County Electric Coop Corp",5000,Arkansas,207108,28,56669,"Midcontinent Independent System Operator",MISO
3712,"Clay County Electric Coop Corp",29000,Missouri,580,28,56669,"Midcontinent Independent System Operator",MISO
3716,"Clay-Union Electric Corp",46000,South Dakota,75040,51,59504,"Southwest Power Pool",SWPP
3722,"Clarke Electric Coop Inc - (IA)",19000,Iowa,96745,28,56669,"Midcontinent Independent System Operator",MISO
3731,"Town of Clayton",37000,North Carolina,102182,10,3046,"Duke Energy Progress East",CPLE
3732,"Town of Clayton",10000,Delaware,18916,39,14725,"PJM Interconnection, LLC",PJM
3739,"Clearwater Power Company",16000,Idaho,165231,3,20169,"Avista Corporation",AVA
3739,"Clearwater Power Company",41000,Oregon,1706,6,1738,"Bonneville Power Administration - Transmission",BPAT
3739,"Clearwater Power Company",53000,Washington,21749,3,20169,"Avista Corporation",AVA
3755,"Cleveland Electric Illum Co",39000,Ohio,2748573,39,14725,"PJM Interconnection, LLC",PJM
3755,"Cleveland Electric Illum Co",39000,Ohio,16069355,39,14725,"PJM Interconnection, LLC",PJM
3757,"Clay Electric Cooperative, Inc",12000,Florida,3279354,46,21554,"Seminole Electric Cooperative",SEC
3758,"City of Cleveland - (TN)",47000,Tennessee,1088604,57,18642,"Tennessee Valley Authority",TVA
3762,"City of Cleveland - (OH)",39000,Ohio,1612906,39,14725,"PJM Interconnection, LLC",PJM
3764,"Clearwater-Polk Elec Coop Inc",27000,Minnesota,68273,28,56669,"Midcontinent Independent System Operator",MISO
3774,"City of Clewiston",12000,Florida,101094,16,6455,"Duke Energy Florida",FPC
3804,"Clinton Combined Utility Sys",45000,South Carolina,105130,12,5416,"Duke Energy Carolinas",DUK
3806,"Clinton County Elec Coop, Inc",17000,Illinois,140607,28,56669,"Midcontinent Independent System Operator",MISO
3812,"City of Clinton - (TN)",47000,Tennessee,808838,57,18642,"Tennessee Valley Authority",TVA
3814,"City of Clintonville - (WI)",55000,Wisconsin,109086,28,56669,"Midcontinent Independent System Operator",MISO
3824,"Clyde Light & Power",39000,Ohio,221764,39,14725,"PJM Interconnection, LLC",PJM
3828,"Cloverland Electric Co-op",26000,Michigan,696374,28,56669,"Midcontinent Independent System Operator",MISO
3839,"Coahoma Electric Power Assn",28000,Mississippi,168598,28,56669,"Midcontinent Independent System Operator",MISO
3841,"Coast Electric Power Assn",28000,Mississippi,1717770,48,18195,"Southern Company Services, Inc. - Transmission",SOCO
3843,"Coastal Electric Member Corp",13000,Georgia,475211,48,18195,"Southern Company Services, Inc. - Transmission",SOCO
3844,"Coastal Electric Coop, Inc",45000,South Carolina,179517,43,17543,"South Carolina Public Service Authority",SC
3850,"Codington-Clark Elec Coop, Inc",46000,South Dakota,115395,51,59504,"Southwest Power Pool",SWPP
3855,"Columbia Power System",47000,Tennessee,634127,57,18642,"Tennessee Valley Authority",TVA
3881,"City of Cody",56000,Wyoming,117094,58,28503,"Western Area Power Administration - Rocky Mountain Region",WACM
3892,"City of Coffeyville - (KS)",20000,Kansas,762445,51,59504,"Southwest Power Pool",SWPP
3913,"City of Colby - (KS)",20000,Kansas,60780,51,59504,"Southwest Power Pool",SWPP
3915,"Coldwater Board of Public Util",26000,Michigan,416228,28,56669,"Midcontinent Independent System Operator",MISO
3916,"Cobb Electric Membership Corp",13000,Georgia,4144914,48,18195,"Southern Company Services, Inc. - Transmission",SOCO
3931,"Coles-Moultrie Electric Coop",17000,Illinois,202195,28,56669,"Midcontinent Independent System Operator",MISO
3938,"Coleman County Elec Coop, Inc",48000,Texas,105796,14,5723,"Electric Reliability Council of Texas",ERCO
3939,"City of College Park - (GA)",13000,Georgia,266671,48,18195,"Southern Company Services, Inc. - Transmission",SOCO
3940,"City of College Station - (TX)",48000,Texas,828636,14,5723,"Electric Reliability Council of Texas",ERCO
3989,"City of Colorado Springs - (CO)",8000,Colorado,4566389,58,28503,"Western Area Power Administration - Rocky Mountain Region",WACM
3991,"CMS Energy Resource Management",26000,Michigan,103232,28,56669,"Midcontinent Independent System Operator",MISO
4003,"City of Colton - (CA)",6000,California,352932,9,2775,"California Independent System Operator",CISO
4005,"Columbia Basin Elec Cooperative, Inc",41000,Oregon,106634,6,1738,"Bonneville Power Administration - Transmission",BPAT
4007,"City of Columbia City - (IN)",18000,Indiana,100656,39,14725,"PJM Interconnection, LLC",PJM
4008,"Columbia Power Coop Assn Inc",41000,Oregon,23911,6,1738,"Bonneville Power Administration - Transmission",BPAT
4040,"Calhoun County Elec Coop Assn",19000,Iowa,33394,28,56669,"Midcontinent Independent System Operator",MISO
4041,"Columbia Rural Elec Assn, Inc",41000,Oregon,5843,6,1738,"Bonneville Power Administration - Transmission",BPAT
4041,"Columbia Rural Elec Assn, Inc",53000,Washington,329454,6,1738,"Bonneville Power Administration - Transmission",BPAT
4045,"City of Columbia - (MO)",29000,Missouri,1176472,28,56669,"Midcontinent Independent System Operator",MISO
4063,"Co-Mo Electric Coop Inc",29000,Missouri,420472,1,924,"Associated Electric Cooperative, Inc.",AECI
4065,"City of Columbus - (OH)",39000,Ohio,784359,39,14725,"PJM Interconnection, LLC",PJM
4068,"City of Columbus - (MS)",28000,Mississippi,392922,57,18642,"Tennessee Valley Authority",TVA
4071,"Columbus Electric Coop, Inc",4000,Arizona,5834,40,15473,"Public Service Co. of New Mexico",PNM
4071,"Columbus Electric Coop, Inc",35000,New Mexico,91840,40,15473,"Public Service Co. of New Mexico",PNM
4073,"City of Columbus - (WI)",55000,Wisconsin,75147,28,56669,"Midcontinent Independent System Operator",MISO
4100,"Commerce Energy, Inc.",6000,California,388391,9,2775,"California Independent System Operator",CISO
4100,"Commerce Energy, Inc.",10000,Delaware,99873,39,14725,"PJM Interconnection, LLC",PJM
4100,"Commerce Energy, Inc.",17000,Illinois,274016,39,14725,"PJM Interconnection, LLC",PJM
4100,"Commerce Energy, Inc.",24000,Maryland,224065,39,14725,"PJM Interconnection, LLC",PJM
4100,"Commerce Energy, Inc.",26000,Michigan,9308,28,56669,"Midcontinent Independent System Operator",MISO
4100,"Commerce Energy, Inc.",34000,New Jersey,54831,39,14725,"PJM Interconnection, LLC",PJM
4100,"Commerce Energy, Inc.",39000,Ohio,385913,39,14725,"PJM Interconnection, LLC",PJM
4100,"Commerce Energy, Inc.",42000,Pennsylvania,183307,39,14725,"PJM Interconnection, LLC",PJM
4110,"Commonwealth Edison Co",17000,Illinois,25092989,39,14725,"PJM Interconnection, LLC",PJM
4110,"Commonwealth Edison Co",17000,Illinois,63810423,39,14725,"PJM Interconnection, LLC",PJM
4117,"Community Electric Coop",51000,Virginia,186219,39,14725,"PJM Interconnection, LLC",PJM
4146,"Concho Valley Elec Coop Inc",48000,Texas,294312,14,5723,"Electric Reliability Council of Texas",ERCO
4147,"Town of Concord - (MA)",25000,Massachusetts,167057,24,13434,"ISO New England Inc.",ISNE
4150,"City of Concord - (NC)",37000,North Carolina,911763,12,5416,"Duke Energy Carolinas",DUK
4153,"Concordia Electric Coop, Inc",22000,Louisiana,205834,28,56669,"Midcontinent Independent System Operator",MISO
4160,"Callaway Electric Cooperative",29000,Missouri,213986,1,924,"Associated Electric Cooperative, Inc.",AECI
4176,"Connecticut Light & Power Co",9000,Connecticut,8573981,24,13434,"ISO New England Inc.",ISNE
4176,"Connecticut Light & Power Co",9000,Connecticut,12986948,24,13434,"ISO New England Inc.",ISNE
4191,"Consolidated Edison Sol Inc",9000,Connecticut,663870,24,13434,"ISO New England Inc.",ISNE
4191,"Consolidated Edison Sol Inc",11000,District of Columbia,232275,39,14725,"PJM Interconnection, LLC",PJM
4191,"Consolidated Edison Sol Inc",10000,Delaware,144641,39,14725,"PJM Interconnection, LLC",PJM
4191,"Consolidated Edison Sol Inc",17000,Illinois,379999,39,14725,"PJM Interconnection, LLC",PJM
4191,"Consolidated Edison Sol Inc",25000,Massachusetts,4029790,24,13434,"ISO New England Inc.",ISNE
4191,"Consolidated Edison Sol Inc",24000,Maryland,374383,39,14725,"PJM Interconnection, LLC",PJM
4191,"Consolidated Edison Sol Inc",23000,Maine,55127,24,13434,"ISO New England Inc.",ISNE
4191,"Consolidated Edison Sol Inc",33000,New Hampshire,289088,24,13434,"ISO New England Inc.",ISNE
4191,"Consolidated Edison Sol Inc",34000,New Jersey,1696573,39,14725,"PJM Interconnection, LLC",PJM
4191,"Consolidated Edison Sol Inc",36000,New York,3709359,34,13501,"New York Independent System Operator",NYIS
4191,"Consolidated Edison Sol Inc",39000,Ohio,322998,39,14725,"PJM Interconnection, LLC",PJM
4191,"Consolidated Edison Sol Inc",42000,Pennsylvania,2007873,39,14725,"PJM Interconnection, LLC",PJM
4191,"Consolidated Edison Sol Inc",44000,Rhode Island,33134,24,13434,"ISO New England Inc.",ISNE
4191,"Consolidated Edison Sol Inc",48000,Texas,497128,14,5723,"Electric Reliability Council of Texas",ERCO
4226,"Consolidated Edison Co-NY Inc",36000,New York,19885764,34,13501,"New York Independent System Operator",NYIS
4226,"Consolidated Edison Co-NY Inc",36000,New York,36858647,34,13501,"New York Independent System Operator",NYIS
4237,"Consolidated Electric Coop",29000,Missouri,240199,1,924,"Associated Electric Cooperative, Inc.",AECI
4247,"Consolidated Water Power Co",55000,Wisconsin,1048854,28,56669,"Midcontinent Independent System Operator",MISO
4254,"Consumers Energy Co",26000,Michigan,33659725,28,56669,"Midcontinent Independent System Operator",MISO
4254,"Consumers Energy Co",26000,Michigan,3894571,28,56669,"Midcontinent Independent System Operator",MISO
4262,"Cooke County Elec Coop Assn",48000,Texas,485432,14,5723,"Electric Reliability Council of Texas",ERCO
4265,"Continental Divide El Coop Inc",35000,New Mexico,678978,40,15473,"Public Service Co. of New Mexico",PNM
4280,"Conway Corporation",5000,Arkansas,980907,28,56669,"Midcontinent Independent System Operator",MISO
4294,"City of Cookeville - (TN)",47000,Tennessee,556479,57,18642,"Tennessee Valley Authority",TVA
4295,"Comanche County Elec Coop Assn",48000,Texas,233532,14,5723,"Electric Reliability Council of Texas",ERCO
4296,"Cookson Hills Elec Coop, Inc",40000,Oklahoma,285192,1,924,"Associated Electric Cooperative, Inc.",AECI
4317,"Coos-Curry Electric Coop, Inc",41000,Oregon,322739,6,1738,"Bonneville Power Administration - Transmission",BPAT
4327,"Coosa Valley Electric Coop Inc",1000,Alabama,298834,61,189,"PowerSouth Energy Cooperative",AEC
4329,"Copper Valley Elec Assn, Inc",2000,Alaska,80530,29,-9999,"Missing",NA
4346,"Cooperative L&P Assn Lake County",27000,Minnesota,96581,28,56669,"Midcontinent Independent System Operator",MISO
4356,"Colorado River Comm of Nevada",32000,Nevada,675530,31,13407,"Nevada Power Company",NEVP
4356,"Colorado River Comm of Nevada",32000,Nevada,616343,31,13407,"Nevada Power Company",NEVP
4362,"Corn Belt Energy Corporation",17000,Illinois,651890,28,56669,"Midcontinent Independent System Operator",MISO
4373,"Cornhusker Public Power Dist",31000,Nebraska,356055,51,59504,"Southwest Power Pool",SWPP
4390,"City of Corona - (CA)",6000,California,78623,9,2775,"California Independent System Operator",CISO
4390,"City of Corona - (CA)",6000,California,66174,9,2775,"California Independent System Operator",CISO
4401,"Cotton Electric Coop, Inc",40000,Oklahoma,733655,51,59504,"Southwest Power Pool",SWPP
4410,"Shell Energy North America (US), L.P.",6000,California,4671300,9,2775,"California Independent System Operator",CISO
4410,"Shell Energy North America (US), L.P.",32000,Nevada,1428623,31,13407,"Nevada Power Company",NEVP
4410,"Shell Energy North America (US), L.P.",41000,Oregon,109680,38,15248,"Portland General Electric",PGE
4410,"Shell Energy North America (US), L.P.",53000,Washington,983888,42,15500,"Puget Sound Energy Inc.",PSEI
4410,"Shell Energy North America (US), L.P.",48000,Texas,1431584,14,5723,"Electric Reliability Council of Texas",ERCO
