Utility_Number,Utility_Name,State_FIPS,State_Name,Total_Sales_MWh,BA_Code,BA_Number,BA_Long_Name,BA_Short_Name
12685,"Entergy Mississippi Inc",28000,Mississippi,13047701,28,56669,"Midcontinent Independent System Operator",MISO
12686,"Mississippi Power Co",28000,Mississippi,9587826,48,18195,"Southern Company Services, Inc. - Transmission",SOCO
12692,"Missoula Electric Coop, Inc",16000,Idaho,1464,6,1738,"Bonneville Power Administration - Transmission",BPAT
12692,"Missoula Electric Coop, Inc",30000,Montana,228537,6,1738,"Bonneville Power Administration - Transmission",BPAT
12698,"KCP&L Greater Missouri Operations Co.",29000,Missouri,7931919,51,59504,"Southwest Power Pool",SWPP
12700,"Missouri Rural Electric Coop",29000,Missouri,219305,1,924,"Associated Electric Cooperative, Inc.",AECI
12706,"Mitchell Electric Member Corp",13000,Georgia,432566,48,18195,"Southern Company Services, Inc. - Transmission",SOCO
12744,"Modern Electric Water Company",53000,Washington,228213,3,20169,"Avista Corporation",AVA
12745,"Modesto Irrigation District",6000,California,2562021,5,16534,"Balancing Authority of Northern California",BANC
12782,"City of Monett - (MO)",29000,Missouri,210763,51,59504,"Southwest Power Pool",SWPP
12789,"City of Monmouth - (OR)",41000,Oregon,75473,6,1738,"Bonneville Power Administration - Transmission",BPAT
12796,"Monongahela Power Co",54000,West Virginia,11632619,39,14725,"PJM Interconnection, LLC",PJM
12800,"City of Monroe - (GA)",13000,Georgia,146195,48,18195,"Southern Company Services, Inc. - Transmission",SOCO
12801,"City of Monroe - (NC)",37000,North Carolina,707395,12,5416,"Duke Energy Carolinas",DUK
12803,"Monroe County Elec Coop, Inc",17000,Illinois,112965,28,56669,"Midcontinent Independent System Operator",MISO
12825,"NorthWestern Energy LLC - (MT)",30000,Montana,6119687,33,12825,"NorthWestern Energy - Montana",NWMT
12825,"NorthWestern Energy LLC - (MT)",56000,Wyoming,28565,33,12825,"NorthWestern Energy - Montana",NWMT
12825,"NorthWestern Energy LLC - (MT)",30000,Montana,2780450,33,12825,"NorthWestern Energy - Montana",NWMT
12839,"City of Montezuma - (IA)",19000,Iowa,23073,28,56669,"Midcontinent Independent System Operator",MISO
12860,"Morgan County Rural Elec Assn",8000,Colorado,332686,58,28503,"Western Area Power Administration - Rocky Mountain Region",WACM
12866,"Moon Lake Electric Assn Inc",8000,Colorado,473537,58,28503,"Western Area Power Administration - Rocky Mountain Region",WACM
12866,"Moon Lake Electric Assn Inc",49000,Utah,552927,58,28503,"Western Area Power Administration - Rocky Mountain Region",WACM
12894,"City of Moorhead - (MN)",27000,Minnesota,434064,51,59504,"Southwest Power Pool",SWPP
12897,"Moose Lake Water & Light Comm",27000,Minnesota,35887,28,56669,"Midcontinent Independent System Operator",MISO
12899,"Mor-Gran-Sou Electric Coop Inc",38000,North Dakota,154266,51,59504,"Southwest Power Pool",SWPP
12900,"City of Mora - (MN)",27000,Minnesota,51173,28,56669,"Midcontinent Independent System Operator",MISO
12901,"Mora-San Miguel Elec Coop",35000,New Mexico,69457,40,15473,"Public Service Co. of New Mexico",PNM
12915,"Moreau-Grand Electric Coop Inc",46000,South Dakota,97048,51,59504,"Southwest Power Pool",SWPP
12919,"Morenci Water and Electric Co",4000,Arizona,2675904,59,25471,"Western Area Power Administration - Desert Southwest Region",WALC
12927,"Morgan City - (LA)",22000,Louisiana,163466,28,56669,"Midcontinent Independent System Operator",MISO
12929,"South Central Indiana REMC",18000,Indiana,539910,28,56669,"Midcontinent Independent System Operator",MISO
12944,"City of Morganton - (NC)",37000,North Carolina,325405,12,5416,"Duke Energy Carolinas",DUK
12988,"City of Morristown - (TN)",47000,Tennessee,910177,57,18642,"Tennessee Valley Authority",TVA
12989,"Village of Morrisville - (VT)",50000,Vermont,44052,24,13434,"ISO New England Inc.",ISNE
12990,"Consolidated Electric Coop Inc",39000,Ohio,350799,39,14725,"PJM Interconnection, LLC",PJM
13026,"City of Moultrie - (GA)",13000,Georgia,175909,48,18195,"Southern Company Services, Inc. - Transmission",SOCO
13027,"Mountain Electric Coop, Inc",37000,North Carolina,248979,57,18642,"Tennessee Valley Authority",TVA
13027,"Mountain Electric Coop, Inc",47000,Tennessee,353857,57,18642,"Tennessee Valley Authority",TVA
13029,"City of Moundridge - (KS)",20000,Kansas,29158,51,59504,"Southwest Power Pool",SWPP
13032,"Mt Carmel Public Utility Co",17000,Illinois,91713,28,56669,"Midcontinent Independent System Operator",MISO
13036,"Village of Mt. Horeb - (WI)",55000,Wisconsin,51602,28,56669,"Midcontinent Independent System Operator",MISO
13038,"City of Mt Pleasant - (IA)",19000,Iowa,69392,28,56669,"Midcontinent Independent System Operator",MISO
13039,"City of Mt Pleasant - (TN)",47000,Tennessee,121843,57,18642,"Tennessee Valley Authority",TVA
13040,"City of Mount Vernon - (MO)",29000,Missouri,63311,51,59504,"Southwest Power Pool",SWPP
13050,"Mountain Parks Electric, Inc",8000,Colorado,278947,58,28503,"Western Area Power Administration - Rocky Mountain Region",WACM
13058,"Mountain View Elec Assn, Inc",8000,Colorado,852451,58,28503,"Western Area Power Administration - Rocky Mountain Region",WACM
13073,"Mt Wheeler Power, Inc",32000,Nevada,521948,31,13407,"Nevada Power Company",NEVP
13073,"Mt Wheeler Power, Inc",49000,Utah,11230,31,13407,"Nevada Power Company",NEVP
13095,"City of Mulvane - (KS)",20000,Kansas,37115,51,59504,"Southwest Power Pool",SWPP
13119,"City of Murfreesboro",47000,Tennessee,1707593,57,18642,"Tennessee Valley Authority",TVA
13137,"City of Murray - (UT)",49000,Utah,408122,36,14379,"PacifiCorp - East",PACE
13138,"City of Murray - (KY)",21000,Kentucky,285278,57,18642,"Tennessee Valley Authority",TVA
13143,"Board of Water Electric & Communications",19000,Iowa,838307,28,56669,"Midcontinent Independent System Operator",MISO
13144,"City of Muscle Shoals",1000,Alabama,301655,57,18642,"Tennessee Valley Authority",TVA
13145,"Village of Muscoda - (WI)",55000,Wisconsin,59180,28,56669,"Midcontinent Independent System Operator",MISO
13196,"Northern Plains Electric Coop",38000,North Dakota,448001,28,56669,"Midcontinent Independent System Operator",MISO
13206,"Nantucket Electric Co",25000,Massachusetts,30351,24,13434,"ISO New England Inc.",ISNE
13206,"Nantucket Electric Co",25000,Massachusetts,125029,24,13434,"ISO New England Inc.",ISNE
13208,"City of Naperville - (IL)",17000,Illinois,1317879,39,14725,"PJM Interconnection, LLC",PJM
13209,"City of Napoleon - (OH)",39000,Ohio,145364,39,14725,"PJM Interconnection, LLC",PJM
13214,"The Narragansett Electric Co",44000,Rhode Island,3868162,24,13434,"ISO New England Inc.",ISNE
13214,"The Narragansett Electric Co",44000,Rhode Island,3447733,24,13434,"ISO New England Inc.",ISNE
13216,"Nashville Electric Service",47000,Tennessee,11598865,57,18642,"Tennessee Valley Authority",TVA
13227,"Natchez Trace Elec Power Assn",28000,Mississippi,308826,57,18642,"Tennessee Valley Authority",TVA
13228,"City of Natchitoches",22000,Louisiana,276557,28,56669,"Midcontinent Independent System Operator",MISO
13233,"City of Neligh - (NE)",31000,Nebraska,20017,51,59504,"Southwest Power Pool",SWPP
13292,"Norris Electric Coop",17000,Illinois,347259,28,56669,"Midcontinent Independent System Operator",MISO
13314,"Navajo Tribal Utility Authority",4000,Arizona,490442,36,14379,"PacifiCorp - East",PACE
13314,"Navajo Tribal Utility Authority",35000,New Mexico,115627,36,14379,"PacifiCorp - East",PACE
13314,"Navajo Tribal Utility Authority",49000,Utah,167506,36,14379,"PacifiCorp - East",PACE
13318,"Navopache Electric Coop, Inc",4000,Arizona,378669,40,15473,"Public Service Co. of New Mexico",PNM
13318,"Navopache Electric Coop, Inc",35000,New Mexico,9880,40,15473,"Public Service Co. of New Mexico",PNM
13332,"Navarro County Elec Coop, Inc",48000,Texas,531553,14,5723,"Electric Reliability Council of Texas",ERCO
13334,"City of Nebraska City",31000,Nebraska,150810,51,59504,"Southwest Power Pool",SWPP
13337,"Nebraska Public Power District",31000,Nebraska,3211152,51,59504,"Southwest Power Pool",SWPP
13337,"Nebraska Public Power District",46000,South Dakota,38243,51,59504,"Southwest Power Pool",SWPP
13352,"City of Negaunee",26000,Michigan,21045,28,56669,"Midcontinent Independent System Operator",MISO
13374,"Constellation NewEnergy, Inc",6000,California,5154187,9,2775,"California Independent System Operator",CISO
13374,"Constellation NewEnergy, Inc",9000,Connecticut,3961782,24,13434,"ISO New England Inc.",ISNE
13374,"Constellation NewEnergy, Inc",11000,District of Columbia,2554542,39,14725,"PJM Interconnection, LLC",PJM
13374,"Constellation NewEnergy, Inc",10000,Delaware,846440,39,14725,"PJM Interconnection, LLC",PJM
13374,"Constellation NewEnergy, Inc",17000,Illinois,20437841,39,14725,"PJM Interconnection, LLC",PJM
13374,"Constellation NewEnergy, Inc",25000,Massachusetts,6735832,24,13434,"ISO New England Inc.",ISNE
13374,"Constellation NewEnergy, Inc",24000,Maryland,8943380,39,14725,"PJM Interconnection, LLC",PJM
13374,"Constellation NewEnergy, Inc",23000,Maine,1205252,24,13434,"ISO New England Inc.",ISNE
13374,"Constellation NewEnergy, Inc",26000,Michigan,2654274,28,56669,"Midcontinent Independent System Operator",MISO
13374,"Constellation NewEnergy, Inc",33000,New Hampshire,1544272,24,13434,"ISO New England Inc.",ISNE
13374,"Constellation NewEnergy, Inc",34000,New Jersey,7878430,39,14725,"PJM Interconnection, LLC",PJM
13374,"Constellation NewEnergy, Inc",36000,New York,14920829,34,13501,"New York Independent System Operator",NYIS
13374,"Constellation NewEnergy, Inc",39000,Ohio,9629442,39,14725,"PJM Interconnection, LLC",PJM
13374,"Constellation NewEnergy, Inc",41000,Oregon,313177,37,14378,"PacifiCorp - West",PACW
13374,"Constellation NewEnergy, Inc",42000,Pennsylvania,23796601,39,14725,"PJM Interconnection, LLC",PJM
13374,"Constellation NewEnergy, Inc",44000,Rhode Island,794985,24,13434,"ISO New England Inc.",ISNE
13374,"Constellation NewEnergy, Inc",48000,Texas,13177220,14,5723,"Electric Reliability Council of Texas",ERCO
13380,"City of Neodesha - (KS)",20000,Kansas,36665,51,59504,"Southwest Power Pool",SWPP
13386,"Nemaha-Marshall E C A, Inc",20000,Kansas,43965,51,59504,"Southwest Power Pool",SWPP
13407,"Nevada Power Co",32000,Nevada,20570469,31,13407,"Nevada Power Company",NEVP
13407,"Nevada Power Co",32000,Nevada,1831276,31,13407,"Nevada Power Company",NEVP
13412,"City of New Albany - (MS)",28000,Mississippi,314409,57,18642,"Tennessee Valley Authority",TVA
13416,"City of New Bern - (NC)",37000,North Carolina,441675,10,3046,"Duke Energy Progress East",CPLE
13418,"City of New Braunfels - (TX)",48000,Texas,1543101,14,5723,"Electric Reliability Council of Texas",ERCO
13424,"New Castle Municipal Serv Comm",10000,Delaware,76860,39,14725,"PJM Interconnection, LLC",PJM
13437,"City of Newbern",47000,Tennessee,108301,57,18642,"Tennessee Valley Authority",TVA
13438,"Village of New Glarus - (WI)",55000,Wisconsin,22658,28,56669,"Midcontinent Independent System Operator",MISO
13441,"New Hampshire Elec Coop Inc",33000,New Hampshire,634917,24,13434,"ISO New England Inc.",ISNE
13441,"New Hampshire Elec Coop Inc",33000,New Hampshire,120886,24,13434,"ISO New England Inc.",ISNE
13444,"City of New Hampton - (IA)",19000,Iowa,56239,28,56669,"Midcontinent Independent System Operator",MISO
13448,"City of New Holstein - (WI)",55000,Wisconsin,42225,28,56669,"Midcontinent Independent System Operator",MISO
13467,"New London Electric&Water Util",55000,Wisconsin,170677,28,56669,"Midcontinent Independent System Operator",MISO
13478,"Entergy New Orleans, LLC",22000,Louisiana,5623978,28,56669,"Midcontinent Independent System Operator",MISO
13480,"New Prague Utilities Comm",27000,Minnesota,65673,28,56669,"Midcontinent Independent System Operator",MISO
13481,"City of New Richmond",55000,Wisconsin,93890,28,56669,"Midcontinent Independent System Operator",MISO
13482,"New River Light & Power Co",37000,North Carolina,205098,12,5416,"Duke Energy Carolinas",DUK
13485,"New Smyrna Beach City of",12000,Florida,406223,32,13485,"City of New Smyrna Beach",NSB
13488,"New Ulm Public Utilities Comm",27000,Minnesota,197065,28,56669,"Midcontinent Independent System Operator",MISO
13511,"New York State Elec & Gas Corp",36000,New York,6808780,34,13501,"New York Independent System Operator",NYIS
13511,"New York State Elec & Gas Corp",36000,New York,8554741,34,13501,"New York Independent System Operator",NYIS
13519,"City of Newark - (DE)",10000,Delaware,413594,39,14725,"PJM Interconnection, LLC",PJM
13520,"New-Mac Electric Coop, Inc",29000,Missouri,371430,1,924,"Associated Electric Cooperative, Inc.",AECI
13523,"City of Newberry - (SC)",45000,South Carolina,207330,12,5416,"Duke Energy Carolinas",DUK
13524,"Newberry Electric Coop, Inc",45000,South Carolina,298388,43,17543,"South Carolina Public Service Authority",SC
13547,"Newnan Wtr, Sewer & Light Comm",13000,Georgia,313410,48,18195,"Southern Company Services, Inc. - Transmission",SOCO
13550,"City of Newport",47000,Tennessee,538662,57,18642,"Tennessee Valley Authority",TVA
13561,"City of Newton - (NC)",37000,North Carolina,137936,12,5416,"Duke Energy Carolinas",DUK
13570,"Ninnescah Rural E C A Inc",20000,Kansas,89981,51,59504,"Southwest Power Pool",SWPP
13573,"Niagara Mohawk Power Corp.",36000,New York,13184751,34,13501,"New York Independent System Operator",NYIS
13573,"Niagara Mohawk Power Corp.",36000,New York,20514285,34,13501,"New York Independent System Operator",NYIS
13577,"City of Nicholasville - (KY)",21000,Kentucky,185834,27,11249,"Louisville Gas & Electric and Kentucky Utilities",LGEE
13602,"City of Niles - (OH)",39000,Ohio,.,39,14725,"PJM Interconnection, LLC",PJM
13604,"City of Niles - (MI)",26000,Michigan,119309,39,14725,"PJM Interconnection, LLC",PJM
13610,"Niobrara Valley El Member Corp",31000,Nebraska,128831,51,59504,"Southwest Power Pool",SWPP
13640,"Northern Virginia Elec Coop",51000,Virginia,4545135,39,14725,"PJM Interconnection, LLC",PJM
13642,"Nome Joint Utility Systems",2000,Alaska,29010,29,-9999,"Missing",NA
13646,"City of Norcross- (GA)",13000,Georgia,112856,48,18195,"Southern Company Services, Inc. - Transmission",SOCO
13647,"Noble County R E M C",18000,Indiana,211712,39,14725,"PJM Interconnection, LLC",PJM
13651,"Nolin Rural Electric Coop Corp",21000,Kentucky,734885,39,14725,"PJM Interconnection, LLC",PJM
13664,"Norris Public Power District",31000,Nebraska,926426,51,59504,"Southwest Power Pool",SWPP
13669,"North Alabama Electric Coop",1000,Alabama,360943,57,18642,"Tennessee Valley Authority",TVA
13675,"Nishnabotna Valley R E C",19000,Iowa,176607,51,59504,"Southwest Power Pool",SWPP
13676,"North Arkansas Elec Coop, Inc",5000,Arkansas,571407,28,56669,"Midcontinent Independent System Operator",MISO
13679,"Town of North Attleborough - (MA)",25000,Massachusetts,218788,24,13434,"ISO New England Inc.",ISNE
13684,"Nobles Cooperative Electric",19000,Iowa,201,28,56669,"Midcontinent Independent System Operator",MISO
13684,"Nobles Cooperative Electric",27000,Minnesota,195167,28,56669,"Midcontinent Independent System Operator",MISO
13690,"North Central MO Elec Coop Inc",29000,Missouri,161190,1,924,"Associated Electric Cooperative, Inc.",AECI
13693,"North Central Elec Coop, Inc",39000,Ohio,193677,39,14725,"PJM Interconnection, LLC",PJM
13694,"North Central Elec Coop, Inc",38000,North Dakota,227728,28,56669,"Midcontinent Independent System Operator",MISO
13697,"North Central Power Co Inc",55000,Wisconsin,33700,28,56669,"Midcontinent Independent System Operator",MISO
13698,"North Central Public Pwr Dist",31000,Nebraska,121252,51,59504,"Southwest Power Pool",SWPP
13700,"North Itasca Electric Coop Inc",27000,Minnesota,49857,28,56669,"Midcontinent Independent System Operator",MISO
13704,"North Western Elec Coop, Inc",39000,Ohio,116984,39,14725,"PJM Interconnection, LLC",PJM
13716,"North Georgia Elec Member Corp",13000,Georgia,2306810,57,18642,"Tennessee Valley Authority",TVA
13718,"City of North Little Rock - (AR)",5000,Arkansas,882590,28,56669,"Midcontinent Independent System Operator",MISO
13725,"City of North Platte",31000,Nebraska,298021,51,59504,"Southwest Power Pool",SWPP
13726,"North Shore Towers Apts Inc",36000,New York,7331,29,-9999,"Missing",NA
13730,"City of North St Paul - (MN)",27000,Minnesota,68238,28,56669,"Midcontinent Independent System Operator",MISO
13731,"North Star Electric Coop, Inc",27000,Minnesota,105527,28,56669,"Midcontinent Independent System Operator",MISO
13734,"Northeast Oklahoma Electric Coop, Inc",40000,Oklahoma,602527,51,59504,"Southwest Power Pool",SWPP
13735,"Northcentral Mississippi E P A",28000,Mississippi,1002089,57,18642,"Tennessee Valley Authority",TVA
13739,"Northeast Power",31000,Nebraska,281358,51,59504,"Southwest Power Pool",SWPP
13750,"Northern Electric Coop, Inc",46000,South Dakota,302790,51,59504,"Southwest Power Pool",SWPP
13756,"Northern Indiana Pub Serv Co",18000,Indiana,16693050,28,56669,"Midcontinent Independent System Operator",MISO
13757,"North Plains Electric Coop Inc",48000,Texas,323273,51,59504,"Southwest Power Pool",SWPP
13758,"Northern Lights, Inc",16000,Idaho,255870,6,1738,"Bonneville Power Administration - Transmission",BPAT
13758,"Northern Lights, Inc",30000,Montana,56490,6,1738,"Bonneville Power Administration - Transmission",BPAT
13758,"Northern Lights, Inc",53000,Washington,117,6,1738,"Bonneville Power Administration - Transmission",BPAT
13762,"Northern Neck Elec Coop, Inc",51000,Virginia,256839,39,14725,"PJM Interconnection, LLC",PJM
